,ID,train,path,eva_nr,category,name,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,depature_delay_m,info
10,-500733363253213383-2407040056-5,RB81,Hamburg Hasselbrook|Hamburg Wandsbeker Chaussee|Hamburg-Tonndorf|Hamburg-Rahlstedt,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-04 01:34:00,2024-07-04 01:34:00,,,0,0,Information
11,8544628079565111238-2407040036-5,,Bad Oldesloe|Kupfermühle|Bargteheide|Ahrensburg-Gartenholz,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-04 01:23:00,,2024-07-04 01:23:00,,0,0,
12,7933665795874796417-2407040038-5,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf,8000452,5,Aichach,Bayern,Aichach,86551,11.122721,48.461117,2024-07-04 01:08:00,2024-07-04 01:09:00,2024-07-04 01:14:00,2024-07-04 01:15:00,6,6,
13,58133983524038883-2407032321-24,1,Magdeburg Hbf|Magdeburg-Neustadt|Magdeburg Herrenkrug|Biederitz|Gerwisch|Möser|Burg(Magdeburg)|Güsen(b Genthin)|Genthin|Wusterwitz|Kirchmöser|Brandenburg Hbf|Götz|Groß Kreutz|Werder(Havel)|Potsdam Park Sanssouci|Potsdam Charlottenhof|Potsdam Hbf|Berlin-Wannsee|Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:28:00,2024-07-04 01:29:00,2024-07-04 01:29:00,2024-07-04 01:30:00,1,1,
14,-1430869917883125442-2407032318-21,7,Dessau Hbf|Roßlau(Elbe)|Jeber-Bergfrieden|Medewitz(Mark)|Wiesenburg(Mark)|Bad Belzig|Baitz|Brück(Mark)|Borkheide|Beelitz-Heilstätten|Seddin|Michendorf|Wilhelmshorst|Potsdam-Rehbrücke|Potsdam Medienstadt Babelsberg|Berlin-Wannsee|Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:04:00,2024-07-04 01:05:00,2024-07-04 01:03:00,2024-07-04 01:05:00,-1,0,
15,3916491121868625246-2407040115-4,,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:39:00,2024-07-04 01:40:00,2024-07-04 01:39:00,2024-07-04 01:40:00,0,0,
16,2426968161302299329-2407040136-5,8,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:53:00,2024-07-04 01:54:00,2024-07-04 02:05:00,2024-07-04 02:06:00,12,12,
17,959474257007241311-2407040024-13,1,Frankfurt(Oder)|Frankfurt(Oder)-Rosengarten|Pillgram|Jacobsdorf(Mark)|Briesen(Mark)|Berkenbrück|Fürstenwalde(Spree)|Hangelsberg|Fangschleuse|Erkner|Berlin Ostkreuz|Berlin Ostbahnhof,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:33:00,2024-07-04 01:34:00,2024-07-04 01:42:00,2024-07-04 01:43:00,9,9,
18,1608799031198059101-2407040040-4,8,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 01:06:00,2024-07-04 01:07:00,2024-07-04 01:28:00,2024-07-04 01:29:00,22,22,
19,-8761881508899340400-2407040008-12,2,Nauen|Brieselang|Finkenkrug|Falkensee|Seegefeld|Albrechtshof|Berlin-Spandau|Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-04 00:59:00,2024-07-04 01:00:00,2024-07-04 00:59:00,2024-07-04 01:00:00,0,0,
20,4346766074398403982-2407040038-10,S6,Engen|Welschingen-Neuhausen|Mühlhausen(b Engen)|Singen Landesgartenschau|Singen(Hohentwiel)|Singen Industriegebiet|Böhringen-Rickelshausen|Radolfzell|Markelfingen,8000496,5,Allensbach,Baden-Württemberg,Allensbach,78476,9.068852,47.714464,2024-07-04 01:10:00,2024-07-04 01:10:00,2024-07-04 01:10:00,2024-07-04 01:10:00,0,0,
21,-8304442680762532771-2407040016-24,1,Herrenberg|Nufringen|Gärtringen|Ehningen(b Böblingen)|Hulb|Böblingen|Goldberg(Württ)|Stuttgart-Rohr|Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Neckarpark|Stuttgart-Untertürkheim|Stuttgart-Obertürkheim|Esslingen-Mettingen|Esslingen(Neckar)|Oberesslingen|Esslingen-Zell,8000508,3,Altbach,Baden-Württemberg,Altbach,73776,9.382384,48.720393,2024-07-04 01:19:00,2024-07-04 01:19:00,2024-07-04 01:20:00,2024-07-04 01:20:00,1,1,Information
22,-533531156845230720-2407040109-5,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-04 01:23:00,2024-07-04 01:23:00,2024-07-04 01:23:00,2024-07-04 01:23:00,0,0,
23,3419072004785619222-2407032358-26,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-04 01:02:00,2024-07-04 01:03:00,2024-07-04 01:04:00,2024-07-04 01:04:00,2,1,
24,-2631771163868660921-2407040049-5,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-04 01:03:00,2024-07-04 01:03:00,2024-07-04 01:03:00,2024-07-04 01:03:00,0,0,
25,7765377771500935247-2407040129-5,9,Flughafen BER (S-Bahn)|Waßmannsdorf|Schönefeld(bei Berlin)|Berlin Grünbergallee,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-04 01:43:00,2024-07-04 01:43:00,,,0,0,
26,6949461116673936261-2407040018-26,9,Berlin-Spandau (S)|Berlin-Stresow|Berlin-Pichelsberg|Berlin Olympiastadion|Berlin Heerstraße|Berlin Messe Süd (Eichkamp)|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-04 01:22:00,2024-07-04 01:23:00,2024-07-04 01:22:00,2024-07-04 01:23:00,0,0,
27,2060067057683542188-2407040022-7,,Nürnberg Hbf|Hersbruck(r Pegnitz)|Hartmannshof|Etzelwang|Neukirchen(b Sulzb)|Sulzbach-Rosenberg,8000566,5,Amberg,Bayern,Amberg,92224,11.862902,49.447616,2024-07-04 01:11:00,,2024-07-04 01:24:00,,13,0,
28,-1345693646625699292-2407040048-9,40,München Hbf|München Ost|Markt Schwaben|Hörlkofen|Walpertskirchen|Thann-Matzbach|Dorfen Bahnhof|Schwindegg,8000576,5,Ampfing,Bayern,Ampfing,84539,12.410919,48.253949,2024-07-04 01:49:00,2024-07-04 01:50:00,2024-07-04 01:54:00,2024-07-04 01:54:00,5,4,Bauarbeiten
29,-2491163276465116170-2407032338-21,26,Köln/Bonn Flughafen|Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd|Hürth-Kalscheuren|Brühl|Sechtem|Roisdorf|Bonn Hbf|Bonn UN Campus|Bonn-Bad Godesberg|Bonn-Mehlem|Rolandseck|Oberwinter|Remagen|Sinzig(Rhein)|Bad Breisig|Brohl|Namedy,8000331,3,Andernach,Rheinland-Pfalz,Andernach,56626,7.404839,50.434542,2024-07-04 01:12:00,2024-07-04 01:12:00,2024-07-04 01:13:00,2024-07-04 01:13:00,1,1,Bauarbeiten. (Quelle: zuginfo.nrw)
30,3802086854857564828-2407040035-11,33,Duisburg Hbf|Duisburg-Hochfeld Süd|Rheinhausen Ost|Rheinhausen|Krefeld-Hohenbudberg Chempark|Krefeld-Uerdingen|Krefeld-Linn|Krefeld-Oppum|Krefeld Hbf|Forsthaus,8000584,5,Anrath,Nordrhein-Westfalen,Willich,47877,6.45023,51.285536,2024-07-04 01:07:00,2024-07-04 01:08:00,2024-07-04 01:11:00,2024-07-04 01:12:00,4,4,
31,5756757675246067995-2407040021-14,,Nürnberg Hbf|Nürnberg-Schweinau|Nürnberg-Stein|Unterasbach|Oberasbach|Anwanden|Roßtal|Roßtal Wegbrücke|Raitersaich|Heilsbronn|Petersaurach Nord|Wicklesgreuth|Sachsen(b Ansbach),8000009,3,Ansbach,Bayern,Ansbach,91522,10.578239,49.298032,2024-07-04 01:02:00,,2024-07-04 01:03:00,,1,0,
32,4271244772063134211-2407040106-14,,Nürnberg Hbf|Nürnberg-Schweinau|Nürnberg-Stein|Unterasbach|Oberasbach|Anwanden|Roßtal|Roßtal Wegbrücke|Raitersaich|Heilsbronn|Petersaurach Nord|Wicklesgreuth|Sachsen(b Ansbach),8000009,3,Ansbach,Bayern,Ansbach,91522,10.578239,49.298032,2024-07-04 01:47:00,,2024-07-04 01:48:00,,1,0,
33,5572673283293918075-2407040006-15,2,Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf|Essen Hbf|Gelsenkirchen Hbf|Wanne-Eickel Hbf|Recklinghausen Süd|Recklinghausen Hbf|Marl-Sinsen|Haltern am See|Sythen|Dülmen|Buldern,8000595,4,Nottuln-Appelhülsen,Nordrhein-Westfalen,Nottuln-Appelhülsen,48301,7.426334,51.892139,2024-07-04 01:37:00,2024-07-04 01:38:00,2024-07-04 01:37:00,2024-07-04 01:38:00,0,0,
34,-2061827729431017903-2407040030-16,,Frankfurt(Main)Hbf|Frankfurt(Main)Süd|Frankfurt(Main)Ost|Frankfurt-Mainkur|Maintal West|Maintal Ost|Hanau-Wilhelmsbad|Hanau West|Hanau Hbf|Großauheim(Kr Hanau)|Großkrotzenburg|Kahl(Main)|Dettingen(Main)|Rückersbacher Schlucht|Kleinostheim,8000010,2,Aschaffenburg Hbf,Bayern,Aschaffenburg,63739,9.143697,49.980557,2024-07-04 01:22:00,,2024-07-04 01:37:00,,15,0,Störung
35,-2739961280303132791-2407040109-5,RB84,Kiel Hbf|Kiel-Elmschenhagen|Raisdorf|Preetz,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-04 01:37:00,2024-07-04 01:38:00,2024-07-04 01:37:00,2024-07-04 01:38:00,0,0,
36,-268398599806961378-2407040043-4,RE83,Kiel Hbf|Raisdorf|Preetz,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-04 01:07:00,2024-07-04 01:08:00,2024-07-04 01:08:00,2024-07-04 01:09:00,1,1,
37,-5615118421006509955-2407040114-2,RB84,Plön,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-04 01:19:00,2024-07-04 01:20:00,2024-07-04 01:20:00,2024-07-04 01:21:00,1,1,
38,603548506542399728-2407040144-2,RE83,Plön,8000011,5,Ascheberg (Holst),Schleswig-Holstein,Ascheberg (Holstein),24326,10.339481,54.148462,2024-07-04 01:49:00,2024-07-04 01:50:00,2024-07-04 01:49:00,2024-07-04 01:50:00,0,0,
39,473486589930837555-2407040025-6,,Bernburg Hbf|Ilberstedt|Güsten|Giersleben|Schierstedt,8010009,4,Aschersleben Pbf,Sachsen-Anhalt,Aschersleben,6449,11.465689,51.757122,2024-07-04 01:09:00,,,,0,0,
40,1663809742330442766-2407040100-1,24,,8010009,4,Aschersleben Pbf,Sachsen-Anhalt,Aschersleben,6449,11.465689,51.757122,,2024-07-04 01:00:00,,2024-07-04 01:00:00,0,0,
41,-3923189649813667387-2407040115-1,44,,8010009,4,Aschersleben Pbf,Sachsen-Anhalt,Aschersleben,6449,11.465689,51.757122,,2024-07-04 01:15:00,,2024-07-04 01:15:00,0,0,
42,-6343647441292652630-2407040033-6,RB31,Hamburg Hbf|Hamburg-Harburg|Meckelfeld|Maschen|Stelle,8000627,5,Ashausen,Niedersachsen,Stelle,21435,10.145564,53.368693,2024-07-04 01:02:00,2024-07-04 01:02:00,2024-07-04 01:15:00,2024-07-04 01:15:00,13,13,
43,7365903133354661246-2407040052-10,5,Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart Nord|Stuttgart-Feuerbach|Stuttgart-Zuffenhausen|Kornwestheim Pbf|Ludwigsburg,8000630,4,Asperg,Baden-Württemberg,Asperg,71679,9.147797,48.907359,2024-07-04 01:17:00,2024-07-04 01:17:00,2024-07-04 01:16:00,2024-07-04 01:17:00,-1,0,Information
44,-5429145097581364992-2407040043-4,RB54,München Hbf Gl.5-10|München Ost|Grafing Bahnhof,8000634,5,Aßling (Oberbay),Bayern,Aßling ,85617,11.993518,47.989491,2024-07-04 01:11:00,2024-07-04 01:12:00,2024-07-04 01:14:00,2024-07-04 01:15:00,3,3,
45,-2928408064260179161-2407040003-30,,Düren|Merzenich|Buir|Sindorf|Horrem|Frechen-Königsdorf|Köln-Weiden West|Lövenich|Köln-Müngersdorf Technologiepark|Köln-Ehrenfeld|Köln Hansaring|Köln Hbf|Köln Messe/Deutz|Köln Trimbornstr|Köln Frankfurter Straße|Köln/Bonn Flughafen|Porz-Wahn|Spich|Troisdorf|Siegburg/Bonn|Hennef(Sieg)|Hennef im Siegbogen|Blankenberg(Sieg)|Merten(Sieg)|Eitorf|Herchen|Dattenfeld(Sieg)|Schladern(Sieg)|Rosbach(Sieg),8000012,3,Au (Sieg),Nordrhein-Westfalen,Windeck,51570,7.656537,50.773765,2024-07-04 01:51:00,,2024-07-04 01:50:00,,-1,0,
46,5673424143814683803-2407040046-5,RB67,Mering|Mering-St Afra|Kissing|Augsburg-Hochzoll,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-04 01:04:00,2024-07-04 01:04:00,2024-07-04 01:04:00,2024-07-04 01:04:00,0,0,
47,7933665795874796417-2407040038-10,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf|Aichach|Obergriesbach|Dasing|Friedberg(Augsburg)|Augsburg-Hochzoll,8000658,3,Augsburg Haunstetterstraße,Bayern,Augsburg,86161,10.900985,48.355285,2024-07-04 01:31:00,2024-07-04 01:31:00,2024-07-04 01:36:00,2024-07-04 01:36:00,5,5,
48,-9167720142418455719-2407040118-3,,München Hbf|München-Pasing,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,2024-07-04 01:59:00,2024-07-04 02:01:00,2024-07-04 01:59:00,2024-07-04 02:01:00,0,0,
49,5673424143814683803-2407040046-6,,Mering|Mering-St Afra|Kissing|Augsburg-Hochzoll|Augsburg Haunstetterstraße,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,2024-07-04 01:07:00,,2024-07-04 01:07:00,,0,0,
50,7933665795874796417-2407040038-11,,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf|Aichach|Obergriesbach|Dasing|Friedberg(Augsburg)|Augsburg-Hochzoll|Augsburg Haunstetterstraße,8000013,1,Augsburg Hbf,Bayern,Augsburg,86150,10.88557,48.365441,2024-07-04 01:34:00,,2024-07-04 01:39:00,,5,0,
51,5673424143814683803-2407040046-4,RB67,Mering|Mering-St Afra|Kissing,8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-04 01:00:00,2024-07-04 01:01:00,2024-07-04 00:59:00,2024-07-04 01:01:00,-1,0,
52,7933665795874796417-2407040038-9,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf|Aichach|Obergriesbach|Dasing|Friedberg(Augsburg),8000661,3,Augsburg-Hochzoll,Bayern,Augsburg,86163,10.943376,48.352977,2024-07-04 01:27:00,2024-07-04 01:27:00,2024-07-04 01:33:00,2024-07-04 01:33:00,6,6,
53,5179437117536276202-2407040032-16,,Hamburg-Altona(S)|Hamburg Holstenstraße|Hamburg-Sternschanze|Hamburg Dammtor|Hamburg Hbf (S-Bahn)|Hamburg Berliner Tor|Hamburg-Rothenburgsort|Hamburg-Tiefstack|Hamburg Billwerder-Moorfleet|Hamburg Mittlerer Landweg|Hamburg-Allermöhe|Hamburg-Nettelnburg|Hamburg-Bergedorf|Reinbek|Wohltorf,8000669,4,Aumühle,Schleswig-Holstein,Aumühle,21521,10.314672,53.529853,2024-07-04 01:16:00,,2024-07-04 01:16:00,,0,0,
54,-4827287623827181677-2407040011-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-04 01:20:00,2024-07-04 01:20:00,2024-07-04 01:20:00,2024-07-04 01:20:00,0,0,
55,8783116678913773719-2407032351-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-04 01:00:00,2024-07-04 01:00:00,2024-07-04 01:01:00,2024-07-04 01:01:00,1,1,
56,-5534965849079604138-2407040031-28,7,Ahrensfelde (S)|Berlin Mehrower Allee|Berlin Raoul-Wallenberg-Str.|Berlin-Marzahn|Berlin Poelchaustr.|Berlin Springpfuhl|Berlin-Friedrichsfelde Ost|Berlin-Lichtenberg (S)|Berlin Nöldnerplatz|Berlin Ostkreuz (S)|Berlin Warschauer Straße|Berlin Ostbahnhof (S)|Berlin Jannowitzbrücke|Berlin Alexanderplatz (S)|Berlin Hackescher Markt|Berlin Friedrichstraße (S)|Berlin Hbf (S-Bahn)|Berlin Bellevue|Berlin-Tiergarten|Berlin Zoologischer Garten (S)|Berlin Savignyplatz|Berlin Charlottenburg (S)|Berlin Westkreuz|Berlin-Grunewald|Berlin-Nikolassee|Berlin-Wannsee (S)|Potsdam Griebnitzsee (S),8080070,4,Babelsberg,Brandenburg,Potsdam,14482,13.092871,52.391391,2024-07-04 01:40:00,2024-07-04 01:40:00,2024-07-04 01:40:00,2024-07-04 01:40:00,0,0,
57,8783147669502223203-2407040030-18,,Stuttgart-Vaihingen|Stuttgart-Österfeld|Stuttgart Universität|Stuttgart Schwabstr.|Stuttgart Feuersee|Stuttgart Stadtmitte|Stuttgart Hbf (tief)|Stuttgart-Bad Cannstatt|Stuttgart Nürnberger Str.|Stuttgart-Sommerrain|Fellbach|Waiblingen|Neustadt-Hohenacker|Schwaikheim|Winnenden|Nellmersbach|Maubach,8000016,3,Backnang,Baden-Württemberg,Backnang,71522,9.425989,48.942676,2024-07-04 01:18:00,,2024-07-04 01:32:00,,14,0,Information
