,ID,train,path,eva_nr,category,name,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,depature_delay_m,info
0,-7112950632579182168-2407100031-15,,Heinsberg(Rheinl)|Heinsberg Kreishaus|Heinsberg-Oberbruch|Heinsberg-Dremmen|Heinsberg-Porselen|Heinsberg-Horst|Heinsberg-Randerath|Lindern|Geilenkirchen|Übach-Palenberg|Herzogenrath|Kohlscheid|Aachen West|Aachen Schanz,8000001,2,Aachen Hbf,Nordrhein-Westfalen,Aachen,52064,6.091499,50.7678,2024-07-10 01:24:00,,2024-07-10 01:25:00,,1,0,
1,-6291108437708459848-2407100035-7,,Horrem|Düren|Langerwehe|Eschweiler Hbf|Stolberg(Rheinl)Hbf|Aachen-Rothe Erde,8000001,2,Aachen Hbf,Nordrhein-Westfalen,Aachen,52064,6.091499,50.7678,2024-07-10 01:12:00,,2024-07-10 01:12:00,,0,0,
2,5956516085341888853-2407100109-10,,Horrem|Sindorf|Buir|Merzenich|Düren|Langerwehe|Eschweiler Hbf|Stolberg(Rheinl)Hbf|Aachen-Rothe Erde,8000001,2,Aachen Hbf,Nordrhein-Westfalen,Aachen,52064,6.091499,50.7678,2024-07-10 01:52:00,,2024-07-10 01:53:00,,1,0,Bauarbeiten. (Quelle: zuginfo.nrw)
3,-6291108437708459848-2407100035-6,1,Horrem|Düren|Langerwehe|Eschweiler Hbf|Stolberg(Rheinl)Hbf,8000406,4,Aachen-Rothe Erde,Nordrhein-Westfalen,Aachen,52066,6.116475,50.770202,2024-07-10 01:08:00,2024-07-10 01:09:00,2024-07-10 01:08:00,2024-07-10 01:09:00,0,0,
4,5956516085341888853-2407100109-9,19,Horrem|Sindorf|Buir|Merzenich|Düren|Langerwehe|Eschweiler Hbf|Stolberg(Rheinl)Hbf,8000406,4,Aachen-Rothe Erde,Nordrhein-Westfalen,Aachen,52066,6.116475,50.770202,2024-07-10 01:50:00,2024-07-10 01:50:00,2024-07-10 01:49:00,2024-07-10 01:50:00,-1,0,Bauarbeiten. (Quelle: zuginfo.nrw)
5,-7112950632579182168-2407100031-13,33,Heinsberg(Rheinl)|Heinsberg Kreishaus|Heinsberg-Oberbruch|Heinsberg-Dremmen|Heinsberg-Porselen|Heinsberg-Horst|Heinsberg-Randerath|Lindern|Geilenkirchen|Übach-Palenberg|Herzogenrath|Kohlscheid,8000404,5,Aachen West,Nordrhein-Westfalen,Aachen,52072,6.070715,50.78036,2024-07-10 01:18:00,2024-07-10 01:19:00,2024-07-10 01:18:00,2024-07-10 01:19:00,0,0,
6,226669288992708507-2407100020-12,,Stuttgart Hbf|Stuttgart-Bad Cannstatt|Waiblingen|Schorndorf|Urbach(b Schorndorf)|Plüderhausen|Waldhausen(b Schorndorf)|Lorch(Württ)|Schwäbisch Gmünd|Böbingen(Rems)|Mögglingen(Gmünd),8000002,3,Aalen Hbf,Baden-Württemberg,Aalen,73430,10.096271,48.841013,2024-07-10 01:20:00,,2024-07-10 01:23:00,,3,0,Information
7,2103026705683734524-2407100020-11,8,Hannover Hbf|Wunstorf|Neustadt am Rübenberge|Nienburg(Weser)|Eystrup|Dörverden|Verden(Aller)|Langwedel|Etelsen|Baden(Verden),8000413,4,Achim,Niedersachsen,Achim,28832,9.030447,53.01599,2024-07-10 01:33:00,2024-07-10 01:33:00,2024-07-10 01:32:00,2024-07-10 01:33:00,-1,0,
8,8544628079565111238-2407100036-5,,Bad Oldesloe|Kupfermühle|Bargteheide|Ahrensburg-Gartenholz,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-10 01:23:00,,2024-07-10 01:26:00,,3,0,Information
9,-1793779841138050803-2407100026-5,RB81,Hamburg Hasselbrook|Hamburg Wandsbeker Chaussee|Hamburg-Tonndorf|Hamburg-Rahlstedt,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-10 01:04:00,2024-07-10 01:04:00,2024-07-10 01:01:00,2024-07-10 01:07:00,-3,3,Information
10,-500733363253213383-2407100056-5,RB81,Hamburg Hasselbrook|Hamburg Wandsbeker Chaussee|Hamburg-Tonndorf|Hamburg-Rahlstedt,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-10 01:34:00,2024-07-10 01:34:00,2024-07-10 01:36:00,2024-07-10 01:36:00,2,2,Information
11,8280588487919002193-2407100056-5,RB81,Hamburg Hasselbrook|Hamburg Wandsbeker Chaussee|Hamburg-Tonndorf|Hamburg-Rahlstedt,8000446,4,Ahrensburg,Schleswig-Holstein,Ahrensburg,22926,10.236206,53.669171,2024-07-10 01:34:00,2024-07-10 01:34:00,2024-07-10 01:41:00,2024-07-10 01:41:00,7,7,Information
12,7933665795874796417-2407100038-5,RB13,Ingolstadt Hbf|Brunnen(Oberbay)|Schrobenhausen|Radersdorf,8000452,5,Aichach,Bayern,Aichach,86551,11.122721,48.461117,2024-07-10 01:08:00,2024-07-10 01:09:00,2024-07-10 01:10:00,2024-07-10 01:11:00,2,2,
