,ID,train,path,eva_nr,category,name,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,depature_delay_m,info
39,-199422321941227724-2407100320-4,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,8011306,2,Berlin-Friedrichstraße,Berlin,Berlin,10117,13.3872056,52.520373,2024-07-10 03:31:00,2024-07-10 03:32:00,2024-07-10 03:31:00,2024-07-10 03:32:00,0,0,
40,4063429164769473916-2407100351-2,,Berlin Hbf,8011102,1,Berlin Gesundbrunnen,Berlin,Berlin,13357,13.388513,52.548963,2024-07-10 03:57:00,2024-07-10 04:00:00,,,0,0,Information
41,-5867842893510111922-2407100345-4,41,Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee,8089011,4,Greifswalder Straße,Berlin,Berlin,10409,13.439561,52.54002,2024-07-10 03:51:00,2024-07-10 03:51:00,,,0,0,
42,3609130455711901954-2407100343-6,42,Berlin Treptower Park|Berlin Ostkreuz (S)|Berlin Frankfurter Allee|Berlin Storkower Str|Berlin Landsberger Allee,8089011,4,Greifswalder Straße,Berlin,Berlin,10409,13.439561,52.54002,2024-07-10 03:54:00,2024-07-10 03:54:00,,,0,0,
43,3262097249322916769-2407100241-3,8,Flughafen BER|Berlin Ostkreuz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-10 03:02:00,2024-07-10 03:03:00,2024-07-10 03:08:00,2024-07-10 03:09:00,6,6,
44,7767891768695459007-2407100355-2,7,Berlin Ostkreuz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-10 03:57:00,2024-07-10 03:59:00,,,0,0,
45,1507163401013910914-2407100305-6,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-10 03:25:00,2024-07-10 03:26:00,2024-07-10 03:25:00,2024-07-10 03:26:00,0,0,
46,700156942723660705-2407100334-6,8,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-10 03:55:00,2024-07-10 03:56:00,2024-07-10 03:55:00,2024-07-10 03:56:00,0,0,
47,-199422321941227724-2407100320-6,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-10 03:39:00,2024-07-10 03:40:00,2024-07-10 03:38:00,2024-07-10 03:40:00,-1,0,
48,7153548211800927046-2407100352-1,1,,8089024,4,Berlin-Nordbahnhof,Berlin,Berlin,10115,13.388464,52.532066,,2024-07-10 03:52:00,,,0,0,
49,3262097249322916769-2407100241-7,8,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-10 03:20:00,2024-07-10 03:21:00,2024-07-10 03:24:00,2024-07-10 03:25:00,4,4,
50,1507163401013910914-2407100305-2,,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-10 03:08:00,2024-07-10 03:09:00,2024-07-10 03:08:00,2024-07-10 03:09:00,0,0,
51,700156942723660705-2407100334-2,8,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-10 03:37:00,2024-07-10 03:39:00,2024-07-10 03:37:00,2024-07-10 03:39:00,0,0,
52,-199422321941227724-2407100320-2,,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-10 03:22:00,2024-07-10 03:23:00,2024-07-10 03:22:00,2024-07-10 03:23:00,0,0,
53,4301970976136169411-2407100356-2,46,Berlin-Grünau,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-10 03:59:00,2024-07-10 04:00:00,,,0,0,
54,-4264599631284267039-2407100312-19,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-10 03:58:00,2024-07-10 03:58:00,2024-07-10 03:58:00,2024-07-10 03:58:00,0,0,
55,7265579896316843783-2407100302-18,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-10 03:42:00,2024-07-10 03:43:00,2024-07-10 03:42:00,2024-07-10 03:43:00,0,0,
56,-5974037389702895596-2407100342-2,9,Berlin-Grünau,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-10 03:46:00,2024-07-10 03:47:00,,,0,0,
57,-869553568704520980-2407100305-10,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-10 03:27:00,2024-07-10 03:28:00,2024-07-10 03:27:00,2024-07-10 03:28:00,0,0,
58,3262097249322916769-2407100241-8,,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf|Berlin Zoologischer Garten,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,2024-07-10 03:24:00,,2024-07-10 03:28:00,,4,0,
59,1507163401013910914-2407100305-1,,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-10 03:05:00,,2024-07-10 03:05:00,0,0,
60,700156942723660705-2407100334-1,8,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-10 03:34:00,,2024-07-10 03:34:00,0,0,
61,-199422321941227724-2407100320-1,,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-10 03:20:00,,2024-07-10 03:20:00,0,0,
62,-2334258063280761431-2407100344-4,3,Erkner (S)|Berlin-Wilhelmshagen|Berlin-Rahnsdorf,8089060,4,Berlin-Friedrichshagen,Berlin,Berlin,12587,13.6246,52.457247,2024-07-10 03:55:00,2024-07-10 03:55:00,,,0,0,
63,4301970976136169411-2407100356-1,46,,8089063,4,Berlin-Grünau,Berlin,Berlin,12527,13.573497,52.413028,,2024-07-10 03:56:00,,,0,0,
64,-5974037389702895596-2407100342-1,9,,8089063,4,Berlin-Grünau,Berlin,Berlin,12527,13.573497,52.413028,,2024-07-10 03:42:00,,,0,0,
65,-3802326444321179536-2407100358-1,3,,8089062,4,Berlin-Grunewald,Berlin,Berlin,14193,13.26172,52.488693,,2024-07-10 03:58:00,,,0,0,
66,-2063351183120734574-2407100344-1,5,,8089062,4,Berlin-Grunewald,Berlin,Berlin,14193,13.26172,52.488693,,2024-07-10 03:44:00,,,0,0,
67,4452597677740860356-2407100355-2,42,Berlin Charlottenburg (S),8089109,4,Berlin-Halensee,Berlin,Berlin,10711,13.290326,52.496254,2024-07-10 03:58:00,2024-07-10 03:58:00,,,0,0,
68,-8660788612288682455-2407100340-1,3,,8089069,4,Berlin-Köpenick,Berlin,Berlin,12555,13.580942,52.45861,,2024-07-10 03:40:00,,,0,0,
69,-2334258063280761431-2407100344-6,3,Erkner (S)|Berlin-Wilhelmshagen|Berlin-Rahnsdorf|Berlin-Friedrichshagen|Berlin-Hirschgarten,8089069,4,Berlin-Köpenick,Berlin,Berlin,12555,13.580942,52.45861,2024-07-10 03:59:00,2024-07-10 04:00:00,,,0,0,
70,1042297618291463943-2407100356-2,42,Berlin Hermannstraße,8089077,3,Berlin-Neukölln,Berlin,Berlin,12055,13.44306,52.46942,2024-07-10 03:58:00,2024-07-10 03:58:00,,,0,0,
71,-8660788612288682455-2407100340-5,3,Berlin-Köpenick|Berlin-Wuhlheide|Berlin-Karlshorst (S)|Berlin Betriebsbf Rummelsburg,8089084,4,Berlin-Rummelsburg,Berlin,Berlin,10317,13.478362,52.501309,2024-07-10 03:51:00,2024-07-10 03:51:00,,,0,0,
72,-1753987334077969698-2407100357-1,1,,8089474,4,Schöneberg,Berlin,Berlin,10827,13.352068,52.479377,,2024-07-10 03:57:00,,,0,0,
73,-4100659615061494590-2407100355-1,46,,8089090,4,Berlin-Tempelhof,Berlin,Berlin,12099,13.384547,52.470967,,2024-07-10 03:55:00,,,0,0,
74,-8660788612288682455-2407100340-4,3,Berlin-Köpenick|Berlin-Wuhlheide|Berlin-Karlshorst (S),8089006,4,Betriebsbahnhof Berlin-Rummelsburg,Berlin,Berlin,10317,13.497786,52.493827,2024-07-10 03:49:00,2024-07-10 03:49:00,,,0,0,
75,-4264599631284267039-2407100312-18,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-10 03:55:00,2024-07-10 03:56:00,2024-07-10 03:55:00,2024-07-10 03:56:00,0,0,
76,7265579896316843783-2407100302-17,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-10 03:40:00,2024-07-10 03:40:00,2024-07-10 03:40:00,2024-07-10 03:40:00,0,0,
77,-5974037389702895596-2407100342-3,9,Berlin-Grünau|Berlin-Adlershof,8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-10 03:49:00,2024-07-10 03:50:00,,,0,0,
78,-869553568704520980-2407100305-9,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-10 03:25:00,2024-07-10 03:25:00,2024-07-10 03:25:00,2024-07-10 03:25:00,0,0,
79,-9110295229692614184-2407100340-6,5,Strausberg (S)|Petershagen Nord|Fredersdorf(b Berlin)|Neuenhagen(b Berlin)|Hoppegarten(Mark),8070002,4,Birkenstein,Brandenburg,Hoppegarten,15366,13.647187,52.515601,2024-07-10 03:57:00,2024-07-10 03:57:00,,,0,0,
80,8635180695645416209-2407100014-6,,Frankfurt(Main)Hbf|Eisenach|Gotha|Erfurt Hbf|Leipzig Hbf,8010050,3,Bitterfeld,Sachsen-Anhalt,Bitterfeld-Wolfen,6749,12.31685,51.622861,2024-07-10 03:51:00,2024-07-10 03:53:00,2024-07-10 05:26:00,2024-07-10 05:27:00,95,94,Störung
81,-817120186960617906-2407100327-3,9,Karlsruhe Hbf|Karlsruhe-Hagsfeld,8001009,5,Blankenloch,Baden-Württemberg, Stutensee,76297,8.464729,49.066528,2024-07-10 03:35:00,2024-07-10 03:35:00,2024-07-10 03:35:00,2024-07-10 03:35:00,0,0,Störung
82,-7921387990889651778-2407100233-5,,Rottweil|Sulz(Neckar)|Horb|Herrenberg,8001055,3,Böblingen,Baden-Württemberg,Böblingen,71034,9.004128,48.687758,2024-07-10 03:48:00,2024-07-10 03:50:00,,,0,0,
83,8573811631662133764-2407092041-15,,München Hbf|Ingolstadt Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf|Limburg Süd|Montabaur|Siegburg/Bonn|Köln Messe/Deutz Gl.11-12|Düsseldorf Hbf|Duisburg Hbf|Essen Hbf,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-10 03:04:00,2024-07-10 03:06:00,2024-07-10 03:04:00,2024-07-10 03:06:00,0,0,
84,-4068911222865023920-2407100222-7,1,Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf|Essen Hbf|Wattenscheid,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-10 03:02:00,2024-07-10 03:03:00,2024-07-10 03:02:00,2024-07-10 03:03:00,0,0,
85,8503777394879306018-2407092324-13,,Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf|Mainz Hbf|Bingen(Rhein) Hbf|Koblenz Hbf|Remagen|Bonn Hbf|Köln Hbf|Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Essen Hbf,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-10 03:14:00,2024-07-10 03:16:00,2024-07-10 03:15:00,2024-07-10 03:17:00,1,1,Information
