,ID,train,path,eva_nr,category,name,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,depature_delay_m,info
15,-2548994183414850777-2407080314-3,5,Bebra|Ludwigsau-Friedlos,8000020,3,Bad Hersfeld,Hessen,Bad Hersfeld,36251,9.716182,50.869632,2024-07-08 03:23:00,2024-07-08 03:24:00,2024-07-08 03:23:00,2024-07-08 03:24:00,0,0,
16,-6527908731319902016-2407080338-3,5,Friedrichsdorf(Taunus)|Seulberg,8000712,3,Bad Homburg,Hessen,Bad Homburg,61352,8.620624,50.219904,2024-07-08 03:44:00,2024-07-08 03:45:00,,2024-07-08 03:49:00,0,4,
17,-8745930355234119378-2407080033-5,,Berlin Hbf|Berlin Ostbahnhof|Dresden-Neustadt|Dresden Hbf,8010022,3,Bad Schandau,Sachsen,Bad Schandau,1814,14.1375375,50.9192886,2024-07-08 03:28:00,2024-07-08 03:29:00,2024-07-08 03:28:00,2024-07-08 03:30:00,0,1,Information
18,-138132356153188144-2407080317-9,1,Karlsruhe Hbf|Karlsruhe-Durlach|Weingarten(Baden)|Untergrombach|Bruchsal Bildungszentrum|Bruchsal|Ubstadt-Weiher|Stettfeld-Weiher,8003533,4,Bad Schönborn Süd,Baden-Württemberg,Bad Schönborn,76669,8.641924,49.200001,2024-07-08 03:44:00,2024-07-08 03:44:00,2024-07-08 03:44:00,2024-07-08 03:45:00,0,1,Störung
19,2230826486094175778-2407080351-2,RE83,Lübeck Hbf,8000749,5,Bad Schwartau,Schleswig-Holstein,Bad Schwartau,23611,10.702722,53.916276,2024-07-08 03:56:00,2024-07-08 03:56:00,2024-07-08 03:56:00,2024-07-08 03:56:00,0,0,
20,155992079699948133-2407080345-1,3,,8000752,5,Bad Soden (Taunus),Hessen,Bad Soden (Taunus),65812,8.50442648,50.1429607,,2024-07-08 03:45:00,,,0,0,
21,5345924912571245273-2407072134-14,,Hamburg-Altona|Hamburg Dammtor|Hamburg Hbf|Büchen|Ludwigslust|Wittenberge|Berlin-Spandau|Berlin Hbf|Berlin Südkreuz|Lutherstadt Wittenberg Hbf|Leipzig Hbf|Erfurt Hbf|Coburg,8000025,2,Bamberg,Bayern,Bamberg,96052,10.899489,49.900759,2024-07-08 03:13:00,2024-07-08 03:15:00,2024-07-08 03:14:00,2024-07-08 03:17:00,1,2,
22,-4264599631284267039-2407080312-16,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald,8089004,4,Baumschulenweg,Berlin,Berlin,12437,13.490097,52.467244,2024-07-08 03:47:00,2024-07-08 03:50:00,2024-07-08 03:47:00,2024-07-08 03:50:00,0,0,
23,7265579896316843783-2407080302-15,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald,8089004,4,Baumschulenweg,Berlin,Berlin,12437,13.490097,52.467244,2024-07-08 03:34:00,2024-07-08 03:34:00,2024-07-08 03:34:00,2024-07-08 03:34:00,0,0,
24,-5974037389702895596-2407080342-5,9,Berlin-Grünau|Berlin-Adlershof|Berlin-Johannisthal|Berlin-Schöneweide (S),8089004,4,Baumschulenweg,Berlin,Berlin,12437,13.490097,52.467244,2024-07-08 03:55:00,2024-07-08 03:56:00,,,0,0,
25,-869553568704520980-2407080305-7,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald,8089004,4,Baumschulenweg,Berlin,Berlin,12437,13.490097,52.467244,2024-07-08 03:19:00,2024-07-08 03:19:00,2024-07-08 03:19:00,2024-07-08 03:19:00,0,0,
26,-2548994183414850777-2407080314-1,5,,8000029,3,Bebra,Hessen,Bebra,36179,9.797788,50.969568,,2024-07-08 03:14:00,,2024-07-08 03:14:00,0,0,
27,-1693889192300063185-2407080359-1,50,,8000029,3,Bebra,Hessen,Bebra,36179,9.797788,50.969568,,2024-07-08 03:59:00,,,0,0,
28,-4264599631284267039-2407080312-6,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten,8089005,4,Bellevue,Berlin,Berlin,10557,13.348263,52.519955,2024-07-08 03:22:00,2024-07-08 03:23:00,2024-07-08 03:22:00,2024-07-08 03:23:00,0,0,
29,7265579896316843783-2407080302-5,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten,8089005,4,Bellevue,Berlin,Berlin,10557,13.348263,52.519955,2024-07-08 03:10:00,2024-07-08 03:10:00,2024-07-08 03:10:00,2024-07-08 03:10:00,0,0,
30,2964630978341565241-2407080332-6,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten,8089005,4,Bellevue,Berlin,Berlin,10557,13.348263,52.519955,2024-07-08 03:42:00,2024-07-08 03:43:00,,,0,0,
31,-2063351183120734574-2407080344-7,5,Berlin-Grunewald|Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten,8089005,4,Bellevue,Berlin,Berlin,10557,13.348263,52.519955,2024-07-08 03:57:00,2024-07-08 03:58:00,,,0,0,
32,-2665435153022489553-2407080341-1,7,,8010031,5,Bad Belzig,Brandenburg,Belzig,14806,12.594981,52.135969,,2024-07-08 03:41:00,,,0,0,
33,-2528850404755729-2407080355-2,4,Marbach(Neckar),8000873,5,Benningen (Neckar),Baden-Württemberg,Benningen am Neckar,71726,9.244504,48.943614,2024-07-08 03:57:00,2024-07-08 03:57:00,,,0,0,Information
34,-5867842893510111922-2407080345-7,41,Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee|Berlin Greifswalder Str|Berlin Landsberger Allee|Berlin Storkower Str,8089013,3,Berlin Frankfurter Allee,Berlin,Berlin,10247,13.47441,52.515168,2024-07-08 03:57:00,2024-07-08 03:58:00,,,0,0,
35,-2910165204535689153-2407080353-3,42,Berlin Treptower Park|Berlin Ostkreuz (S),8089013,3,Berlin Frankfurter Allee,Berlin,Berlin,10247,13.47441,52.515168,2024-07-08 03:58:00,2024-07-08 03:58:00,,,0,0,
36,3609130455711901954-2407080343-3,42,Berlin Treptower Park|Berlin Ostkreuz (S),8089013,3,Berlin Frankfurter Allee,Berlin,Berlin,10247,13.47441,52.515168,2024-07-08 03:48:00,2024-07-08 03:48:00,,,0,0,
37,1507163401013910914-2407080305-4,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,8011306,2,Berlin-Friedrichstraße,Berlin,Berlin,10117,13.3872056,52.520373,2024-07-08 03:17:00,2024-07-08 03:18:00,2024-07-08 03:17:00,2024-07-08 03:18:00,0,0,
38,3262097249322916769-2407080241-5,8,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz,8011306,2,Berlin-Friedrichstraße,Berlin,Berlin,10117,13.3872056,52.520373,2024-07-08 03:10:00,2024-07-08 03:11:00,2024-07-08 03:10:00,2024-07-08 03:11:00,0,0,
39,-199422321941227724-2407080320-4,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,8011306,2,Berlin-Friedrichstraße,Berlin,Berlin,10117,13.3872056,52.520373,2024-07-08 03:31:00,2024-07-08 03:32:00,2024-07-08 03:31:00,2024-07-08 03:32:00,0,0,
40,700156942723660705-2407080334-4,8,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf,8011306,2,Berlin-Friedrichstraße,Berlin,Berlin,10117,13.3872056,52.520373,2024-07-08 03:47:00,2024-07-08 03:48:00,2024-07-08 03:47:00,2024-07-08 03:48:00,0,0,
41,4063429164769473916-2407080351-2,,Berlin Hbf,8011102,1,Berlin Gesundbrunnen,Berlin,Berlin,13357,13.388513,52.548963,2024-07-08 03:57:00,2024-07-08 04:00:00,,,0,0,Information
42,-5867842893510111922-2407080345-4,41,Berlin Gesundbrunnen(S)|Berlin Schönhauser Allee|Berlin Prenzlauer Allee,8089011,4,Greifswalder Straße,Berlin,Berlin,10409,13.439561,52.54002,2024-07-08 03:51:00,2024-07-08 03:51:00,,,0,0,
43,3609130455711901954-2407080343-6,42,Berlin Treptower Park|Berlin Ostkreuz (S)|Berlin Frankfurter Allee|Berlin Storkower Str|Berlin Landsberger Allee,8089011,4,Greifswalder Straße,Berlin,Berlin,10409,13.439561,52.54002,2024-07-08 03:54:00,2024-07-08 03:54:00,,,0,0,
44,1507163401013910914-2407080305-6,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-08 03:25:00,2024-07-08 03:26:00,2024-07-08 03:25:00,2024-07-08 03:26:00,0,0,
45,3262097249322916769-2407080241-3,8,Flughafen BER|Berlin Ostkreuz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-08 03:02:00,2024-07-08 03:03:00,2024-07-08 03:03:00,2024-07-08 03:04:00,1,1,
46,-199422321941227724-2407080320-6,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-08 03:39:00,2024-07-08 03:40:00,2024-07-08 03:38:00,2024-07-08 03:40:00,-1,0,
47,700156942723660705-2407080334-6,8,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße|Berlin Alexanderplatz,8010255,1,Berlin Ostbahnhof,Berlin,Berlin,10243,13.4346807,52.5104881,2024-07-08 03:55:00,2024-07-08 03:56:00,2024-07-08 03:55:00,2024-07-08 03:56:00,0,0,
48,1507163401013910914-2407080305-2,,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-08 03:08:00,2024-07-08 03:09:00,2024-07-08 03:08:00,2024-07-08 03:09:00,0,0,
49,3262097249322916769-2407080241-7,8,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-08 03:20:00,2024-07-08 03:21:00,2024-07-08 03:20:00,2024-07-08 03:21:00,0,0,
50,-199422321941227724-2407080320-2,,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-08 03:22:00,2024-07-08 03:23:00,2024-07-08 03:22:00,2024-07-08 03:23:00,0,0,
51,700156942723660705-2407080334-2,8,Berlin-Charlottenburg,8010406,2,Berlin Zoologischer Garten,Berlin,Berlin,10623,13.3324447,52.5073407,2024-07-08 03:37:00,2024-07-08 03:39:00,2024-07-08 03:37:00,2024-07-08 03:39:00,0,0,
52,-4264599631284267039-2407080312-19,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-08 03:58:00,2024-07-08 03:58:00,2024-07-08 03:58:00,2024-07-08 03:58:00,0,0,
53,7265579896316843783-2407080302-18,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-08 03:42:00,2024-07-08 03:43:00,2024-07-08 03:42:00,2024-07-08 03:43:00,0,0,
54,-5974037389702895596-2407080342-2,9,Berlin-Grünau,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-08 03:46:00,2024-07-08 03:47:00,,,0,0,
55,4301970976136169411-2407080356-2,46,Berlin-Grünau,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-08 03:59:00,2024-07-08 04:00:00,,,0,0,
56,-869553568704520980-2407080305-10,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal,8089052,4,Berlin-Adlershof,Berlin,Berlin,12489,13.541129,52.435031,2024-07-08 03:27:00,2024-07-08 03:28:00,2024-07-08 03:27:00,2024-07-08 03:28:00,0,0,
57,1507163401013910914-2407080305-1,,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-08 03:05:00,,2024-07-08 03:05:00,0,0,
58,3262097249322916769-2407080241-8,,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof|Berlin Alexanderplatz|Berlin Friedrichstraße|Berlin Hbf|Berlin Zoologischer Garten,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,2024-07-08 03:24:00,,2024-07-08 03:24:00,,0,0,
59,-199422321941227724-2407080320-1,,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-08 03:20:00,,2024-07-08 03:20:00,0,0,
60,700156942723660705-2407080334-1,8,,8010403,3,Berlin-Charlottenburg,Berlin,Berlin,10627,13.3023298,52.5042126,,2024-07-08 03:34:00,,2024-07-08 03:34:00,0,0,
61,-2334258063280761431-2407080344-4,3,Erkner (S)|Berlin-Wilhelmshagen|Berlin-Rahnsdorf,8089060,4,Berlin-Friedrichshagen,Berlin,Berlin,12587,13.6246,52.457247,2024-07-08 03:55:00,2024-07-08 03:55:00,,,0,0,
62,-5974037389702895596-2407080342-1,9,,8089063,4,Berlin-Grünau,Berlin,Berlin,12527,13.573497,52.413028,,2024-07-08 03:42:00,,,0,0,
63,4301970976136169411-2407080356-1,46,,8089063,4,Berlin-Grünau,Berlin,Berlin,12527,13.573497,52.413028,,2024-07-08 03:56:00,,,0,0,
64,-3802326444321179536-2407080358-1,3,,8089062,4,Berlin-Grunewald,Berlin,Berlin,14193,13.26172,52.488693,,2024-07-08 03:58:00,,,0,0,
65,-2063351183120734574-2407080344-1,5,,8089062,4,Berlin-Grunewald,Berlin,Berlin,14193,13.26172,52.488693,,2024-07-08 03:44:00,,,0,0,
66,4452597677740860356-2407080355-2,42,Berlin Charlottenburg (S),8089109,4,Berlin-Halensee,Berlin,Berlin,10711,13.290326,52.496254,2024-07-08 03:58:00,2024-07-08 03:58:00,,,0,0,
67,-8660788612288682455-2407080340-1,3,,8089069,4,Berlin-Köpenick,Berlin,Berlin,12555,13.580942,52.45861,,2024-07-08 03:40:00,,,0,0,
68,-2334258063280761431-2407080344-6,3,Erkner (S)|Berlin-Wilhelmshagen|Berlin-Rahnsdorf|Berlin-Friedrichshagen|Berlin-Hirschgarten,8089069,4,Berlin-Köpenick,Berlin,Berlin,12555,13.580942,52.45861,2024-07-08 03:59:00,2024-07-08 04:00:00,,,0,0,
69,1042297618291463943-2407080356-2,42,Berlin Hermannstraße,8089077,3,Berlin-Neukölln,Berlin,Berlin,12055,13.44306,52.46942,2024-07-08 03:58:00,2024-07-08 03:58:00,,,0,0,
70,-8660788612288682455-2407080340-5,3,Berlin-Köpenick|Berlin-Wuhlheide|Berlin-Karlshorst (S)|Berlin Betriebsbf Rummelsburg,8089084,4,Berlin-Rummelsburg,Berlin,Berlin,10317,13.478362,52.501309,2024-07-08 03:51:00,2024-07-08 03:51:00,,,0,0,
71,-1753987334077969698-2407080357-1,1,,8089474,4,Schöneberg,Berlin,Berlin,10827,13.352068,52.479377,,2024-07-08 03:57:00,,,0,0,
72,-4100659615061494590-2407080355-1,46,,8089090,4,Berlin-Tempelhof,Berlin,Berlin,12099,13.384547,52.470967,,2024-07-08 03:55:00,,,0,0,
73,-8660788612288682455-2407080340-4,3,Berlin-Köpenick|Berlin-Wuhlheide|Berlin-Karlshorst (S),8089006,4,Betriebsbahnhof Berlin-Rummelsburg,Berlin,Berlin,10317,13.497786,52.493827,2024-07-08 03:49:00,2024-07-08 03:49:00,,,0,0,
74,-4264599631284267039-2407080312-18,9,Berlin Westkreuz|Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-08 03:55:00,2024-07-08 03:56:00,2024-07-08 03:55:00,2024-07-08 03:56:00,0,0,
75,7265579896316843783-2407080302-17,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-08 03:40:00,2024-07-08 03:40:00,2024-07-08 03:40:00,2024-07-08 03:40:00,0,0,
76,-5974037389702895596-2407080342-3,9,Berlin-Grünau|Berlin-Adlershof,8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-08 03:49:00,2024-07-08 03:50:00,,,0,0,
77,-869553568704520980-2407080305-9,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S),8089007,4,Johannisthal,Berlin,Berlin,12439,13.52368,52.446905,2024-07-08 03:25:00,2024-07-08 03:25:00,2024-07-08 03:25:00,2024-07-08 03:25:00,0,0,
78,-3102517065725640217-2407080335-6,642S,"Biblis Wendehammer beim Kreuz|Hochhaus, Biblis|Freiherr-vom-Stein-Straße, Biblis|Evangelische Kirche, Biblis|Katholische Kirche, Biblis",8000503,4,Biblis,Hessen,Biblis,68647,8.450413,49.688881,2024-07-08 03:45:00,2024-07-08 03:45:00,,,0,0,
79,1348020220601344513-2407080352-1,5,,8000038,2,Bietigheim-Bissingen,Baden-Württemberg,Bietigheim-Bissingen,74321,9.137557,48.947933,,2024-07-08 03:52:00,,,0,0,Information
80,-9110295229692614184-2407080340-6,5,Strausberg (S)|Petershagen Nord|Fredersdorf(b Berlin)|Neuenhagen(b Berlin)|Hoppegarten(Mark),8070002,4,Birkenstein,Brandenburg,Hoppegarten,15366,13.647187,52.515601,2024-07-08 03:57:00,2024-07-08 03:57:00,,,0,0,
81,8635180695645416209-2407080014-6,,Frankfurt(Main)Hbf|Eisenach|Gotha|Erfurt Hbf|Leipzig Hbf,8010050,3,Bitterfeld,Sachsen-Anhalt,Bitterfeld-Wolfen,6749,12.31685,51.622861,2024-07-08 03:51:00,2024-07-08 03:53:00,2024-07-08 03:51:00,2024-07-08 03:53:00,0,0,
82,-817120186960617906-2407080327-3,9,Karlsruhe Hbf|Karlsruhe-Hagsfeld,8001009,5,Blankenloch,Baden-Württemberg, Stutensee,76297,8.464729,49.066528,2024-07-08 03:35:00,2024-07-08 03:35:00,2024-07-08 03:35:00,2024-07-08 03:35:00,0,0,Information
83,-4068911222865023920-2407080222-7,1,Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Mülheim(Ruhr)Hbf|Essen Hbf|Wattenscheid,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-08 03:02:00,2024-07-08 03:03:00,2024-07-08 03:02:00,2024-07-08 03:03:00,0,0,
84,8573811631662133764-2407072041-15,,München Hbf|Ingolstadt Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf|Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf|Limburg Süd|Montabaur|Siegburg/Bonn|Köln Messe/Deutz Gl.11-12|Düsseldorf Hbf|Duisburg Hbf|Essen Hbf,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-08 03:04:00,2024-07-08 03:06:00,2024-07-08 03:33:00,2024-07-08 03:34:00,29,28,Störung
85,8503777394879306018-2407072324-13,,Frankfurt(Main)Hbf|Frankfurt(M) Flughafen Fernbf|Mainz Hbf|Bingen(Rhein) Hbf|Koblenz Hbf|Remagen|Bonn Hbf|Köln Hbf|Düsseldorf Hbf|Düsseldorf Flughafen|Duisburg Hbf|Essen Hbf,8000041,2,Bochum Hbf,Nordrhein-Westfalen,Bochum,44787,7.223275,51.478609,2024-07-08 03:14:00,2024-07-08 03:16:00,2024-07-08 03:24:00,2024-07-08 03:26:00,10,10,Information
