,ID,train,path,eva_nr,category,name,state,city,zip,long,lat,arrival_plan,departure_plan,arrival_change,departure_change,arrival_delay_m,depature_delay_m,info
0,-5397583228103808993-2407090316-1,19,,8000001,2,Aachen Hbf,Nordrhein-Westfalen,Aachen,52064,6.091499,50.7678,,2024-07-09 03:16:00,,2024-07-09 03:16:00,0,0,Bauarbeiten. (Quelle: zuginfo.nrw)
1,-5397583228103808993-2407090316-2,19,Aachen Hbf,8000406,4,Aachen-Rothe Erde,Nordrhein-Westfalen,Aachen,52066,6.116475,50.770202,2024-07-09 03:20:00,2024-07-09 03:20:00,2024-07-09 03:19:00,2024-07-09 03:20:00,-1,0,Bauarbeiten. (Quelle: zuginfo.nrw)
2,700156942723660705-2407090334-5,8,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-09 03:51:00,2024-07-09 03:52:00,2024-07-09 03:51:00,2024-07-09 03:52:00,0,0,
3,3262097249322916769-2407090241-4,8,Flughafen BER|Berlin Ostkreuz|Berlin Ostbahnhof,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-09 03:06:00,2024-07-09 03:07:00,2024-07-09 03:07:00,2024-07-09 03:08:00,1,1,
4,1507163401013910914-2407090305-5,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-09 03:20:00,2024-07-09 03:21:00,2024-07-09 03:20:00,2024-07-09 03:21:00,0,0,
5,-199422321941227724-2407090320-5,,Berlin-Charlottenburg|Berlin Zoologischer Garten|Berlin Hbf|Berlin Friedrichstraße,8011155,3,Alexanderplatz,Berlin,Berlin,10179,13.410961,52.521481,2024-07-09 03:34:00,2024-07-09 03:35:00,2024-07-09 03:34:00,2024-07-09 03:35:00,0,0,
6,4693049160569863660-2407090353-2,1,Plochingen,8000508,3,Altbach,Baden-Württemberg,Altbach,73776,9.382384,48.720393,2024-07-09 03:55:00,2024-07-09 03:55:00,,,0,0,Information
7,-6545478523499479289-2407090337-1,S5,,8010003,5,Altenburg,Thüringen,Altenburg,4600,12.444019,50.996648,,2024-07-09 03:37:00,,2024-07-09 03:37:00,0,0,
8,-869553568704520980-2407090305-11,9,Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-09 03:32:00,2024-07-09 03:32:00,2024-07-09 03:32:00,2024-07-09 03:32:00,0,0,
9,7265579896316843783-2407090302-19,9,Berlin Charlottenburg (S)|Berlin Savignyplatz|Berlin Zoologischer Garten (S)|Berlin-Tiergarten|Berlin Bellevue|Berlin Hbf (S-Bahn)|Berlin Friedrichstraße (S)|Berlin Hackescher Markt|Berlin Alexanderplatz (S)|Berlin Jannowitzbrücke|Berlin Ostbahnhof (S)|Berlin Warschauer Straße|Berlin Treptower Park|Berlin Plänterwald|Berlin Baumschulenweg|Berlin-Schöneweide (S)|Berlin-Johannisthal|Berlin-Adlershof,8089054,4,Altglienicke,Berlin,Berlin,12524,13.558753,52.407299,2024-07-09 03:47:00,2024-07-09 03:47:00,2024-07-09 03:47:00,2024-07-09 03:47:00,0,0,
